,close,high,low,open,time,volume,Timestamp
787,2434.4,2435.15,2432.6,2432.6,1750884900,2809,2025-06-25 20:55:00
788,2438.45,2439.05,2434.5,2434.8,1750884960,31670,2025-06-25 20:56:00
789,2437.6,2438.8,2437.45,2438.45,1750885020,19621,2025-06-25 20:57:00
790,2438.75,2439.1,2436.0,2437.7,1750885080,13356,2025-06-25 20:58:00
791,2438.7,2441.45,2438.55,2438.65,1750885140,22760,2025-06-25 20:59:00
792,2441.2,2441.9,2437.9,2437.9,1750885200,17242,2025-06-25 21:00:00
793,2442.6,2442.7,2440.85,2440.95,1750885260,9389,2025-06-25 21:01:00
794,2446.75,2447.4,2442.5,2442.5,1750885320,45472,2025-06-25 21:02:00
795,2453.25,2453.95,2446.75,2446.8,1750885380,73303,2025-06-25 21:03:00
796,2445.15,2453.15,2443.8,2453.15,1750885440,20352,2025-06-25 21:04:00
797,2444.55,2447.75,2443.75,2446.15,1750885500,12472,2025-06-25 21:05:00
798,2443.8,2444.3,2443.3,2444.25,1750885560,5296,2025-06-25 21:06:00
799,2442.7,2444.45,2441.8,2444.15,1750885620,3847,2025-06-25 21:07:00
800,2440.25,2443.15,2440.15,2442.7,1750885680,5396,2025-06-25 21:08:00
801,2438.15,2441.15,2437.8,2440.1,1750885740,6815,2025-06-25 21:09:00
802,2435.0,2438.65,2435.0,2438.15,1750885800,28255,2025-06-25 21:10:00
803,2435.0,2436.9,2434.8,2435.2,1750885860,7385,2025-06-25 21:11:00
804,2437.1,2437.2,2434.9,2435.1,1750885920,4990,2025-06-25 21:12:00
805,2434.95,2438.15,2434.55,2437.1,1750885980,34338,2025-06-25 21:13:00
806,2434.6,2435.0,2434.1,2434.85,1750886040,7142,2025-06-25 21:14:00
807,2436.55,2438.4,2434.6,2434.6,1750886100,22662,2025-06-25 21:15:00
808,2436.35,2436.5,2434.7,2436.0,1750886160,5329,2025-06-25 21:16:00
809,2440.0,2440.0,2435.25,2435.95,1750886220,5061,2025-06-25 21:17:00
810,2438.0,2439.55,2437.5,2439.55,1750886280,4447,2025-06-25 21:18:00
811,2439.35,2439.35,2437.45,2438.1,1750886340,13645,2025-06-25 21:19:00
812,2437.25,2441.3,2437.25,2439.2,1750886400,7985,2025-06-25 21:20:00
813,2438.2,2438.2,2437.0,2437.35,1750886460,604,2025-06-25 21:21:00
814,2438.25,2439.45,2438.1,2438.2,1750886520,2952,2025-06-25 21:22:00
815,2433.35,2437.95,2433.35,2437.85,1750886580,10769,2025-06-25 21:23:00
816,2429.6,2433.8,2428.1,2433.3,1750886640,18439,2025-06-25 21:24:00
817,2432.0,2432.7,2429.95,2430.45,1750886700,9387,2025-06-25 21:25:00
818,2434.0,2434.25,2431.7,2431.7,1750886760,2765,2025-06-25 21:26:00
819,2433.3,2433.9,2432.75,2433.9,1750886820,1379,2025-06-25 21:27:00
820,2429.65,2433.2,2429.15,2433.2,1750886880,16186,2025-06-25 21:28:00
821,2429.6,2430.6,2428.05,2430.6,1750886940,4630,2025-06-25 21:29:00
822,2428.3,2429.45,2428.3,2429.45,1750887000,2577,2025-06-25 21:30:00
823,2427.2,2429.1,2427.2,2428.15,1750887060,7810,2025-06-25 21:31:00
824,2427.8,2428.7,2426.4,2427.45,1750887120,3368,2025-06-25 21:32:00
825,2429.1,2429.1,2427.8,2427.8,1750887180,2201,2025-06-25 21:33:00
826,2433.15,2433.45,2428.85,2429.25,1750887240,3770,2025-06-25 21:34:00
827,2434.8,2435.4,2430.6,2433.15,1750887300,7224,2025-06-25 21:35:00
828,2433.9,2437.0,2433.8,2435.45,1750887360,9472,2025-06-25 21:36:00
829,2433.65,2434.7,2433.35,2433.6,1750887420,1420,2025-06-25 21:37:00
830,2434.55,2434.55,2433.3,2433.65,1750887480,2490,2025-06-25 21:38:00
831,2433.15,2434.65,2433.15,2434.65,1750887540,392,2025-06-25 21:39:00
832,2432.15,2432.85,2432.15,2432.55,1750887600,198,2025-06-25 21:40:00
833,2432.8,2434.0,2432.15,2432.15,1750887660,276,2025-06-25 21:41:00
834,2434.35,2434.35,2432.65,2432.65,1750887720,1446,2025-06-25 21:42:00
835,2433.85,2434.35,2433.85,2434.25,1750887780,1249,2025-06-25 21:43:00
836,2432.65,2435.9,2432.65,2435.0,1750887840,1060,2025-06-25 21:44:00
837,2433.2,2433.85,2432.65,2432.65,1750887900,497,2025-06-25 21:45:00
838,2433.2,2433.5,2432.75,2432.75,1750887960,305,2025-06-25 21:46:00
839,2433.8,2433.95,2433.55,2433.55,1750888020,475,2025-06-25 21:47:00
840,2433.25,2434.05,2431.95,2433.9,1750888080,4052,2025-06-25 21:48:00
841,2431.7,2432.95,2431.35,2432.45,1750888140,9138,2025-06-25 21:49:00
842,2431.75,2431.8,2431.3,2431.7,1750888200,1016,2025-06-25 21:50:00
843,2430.55,2431.55,2430.55,2431.55,1750888260,464,2025-06-25 21:51:00
844,2429.6,2431.2,2429.55,2430.65,1750888320,5513,2025-06-25 21:52:00
845,2428.7,2429.45,2428.3,2429.45,1750888380,6296,2025-06-25 21:53:00
846,2428.55,2428.8,2427.75,2428.6,1750888440,5574,2025-06-25 21:54:00
847,2428.15,2429.15,2428.15,2428.55,1750888500,3694,2025-06-25 21:55:00
848,2427.45,2428.0,2427.3,2428.0,1750888560,2202,2025-06-25 21:56:00
849,2428.15,2429.65,2426.2,2427.35,1750888620,1816,2025-06-25 21:57:00
850,2430.2,2430.2,2427.7,2428.15,1750888680,1291,2025-06-25 21:58:00
851,2429.65,2430.9,2428.2,2428.55,1750888740,5042,2025-06-25 21:59:00
852,2426.45,2428.7,2426.45,2428.0,1750888800,928,2025-06-25 22:00:00
853,2422.5,2427.25,2419.45,2426.4,1750888860,33981,2025-06-25 22:01:00
854,2423.65,2423.7,2421.75,2422.6,1750888920,4286,2025-06-25 22:02:00
855,2425.65,2426.75,2424.0,2424.0,1750888980,5591,2025-06-25 22:03:00
856,2421.6,2425.3,2421.6,2425.3,1750889040,2739,2025-06-25 22:04:00
857,2419.2,2422.35,2417.7,2422.25,1750889100,27032,2025-06-25 22:05:00
858,2419.65,2421.45,2418.8,2418.9,1750889160,7813,2025-06-25 22:06:00
859,2421.6,2422.6,2420.05,2420.6,1750889220,3954,2025-06-25 22:07:00
860,2425.0,2425.35,2421.85,2422.7,1750889280,4721,2025-06-25 22:08:00
861,2425.4,2425.5,2423.5,2425.25,1750889340,3975,2025-06-25 22:09:00
862,2423.85,2424.55,2423.7,2423.7,1750889400,3807,2025-06-25 22:10:00
863,2421.7,2422.65,2420.7,2422.6,1750889460,503,2025-06-25 22:11:00
864,2424.6,2424.7,2421.25,2421.25,1750889520,1385,2025-06-25 22:12:00
865,2423.05,2423.05,2422.4,2422.7,1750889580,1174,2025-06-25 22:13:00
866,2423.25,2423.25,2423.05,2423.05,1750889640,206,2025-06-25 22:14:00
867,2421.25,2423.7,2420.7,2423.7,1750889700,828,2025-06-25 22:15:00
868,2419.65,2421.15,2419.2,2421.15,1750889760,1484,2025-06-25 22:16:00
869,2422.3,2422.3,2419.35,2419.55,1750889820,2444,2025-06-25 22:17:00
870,2423.2,2423.2,2422.2,2422.2,1750889880,151,2025-06-25 22:18:00
871,2421.75,2422.8,2421.75,2422.5,1750889940,2249,2025-06-25 22:19:00
872,2422.2,2422.25,2421.45,2422.05,1750890000,561,2025-06-25 22:20:00
873,2422.15,2422.4,2422.15,2422.4,1750890060,195,2025-06-25 22:21:00
874,2421.0,2422.4,2421.0,2421.85,1750890120,621,2025-06-25 22:22:00
875,2418.75,2420.75,2418.65,2420.65,1750890180,3615,2025-06-25 22:23:00
876,2419.8,2421.4,2418.45,2418.5,1750890240,971,2025-06-25 22:24:00
877,2418.8,2420.4,2418.5,2420.4,1750890300,2503,2025-06-25 22:25:00
878,2418.7,2419.1,2418.7,2419.1,1750890360,223,2025-06-25 22:26:00
879,2418.55,2419.5,2418.45,2418.45,1750890420,803,2025-06-25 22:27:00
880,2418.2,2418.4,2416.4,2418.0,1750890480,16791,2025-06-25 22:28:00
881,2418.2,2418.85,2418.05,2418.05,1750890540,1094,2025-06-25 22:29:00
882,2417.7,2418.7,2417.7,2418.0,1750890600,577,2025-06-25 22:30:00
883,2418.0,2418.8,2418.0,2418.3,1750890660,637,2025-06-25 22:31:00
884,2418.8,2418.8,2417.6,2417.8,1750890720,575,2025-06-25 22:32:00
885,2416.85,2417.95,2415.65,2417.65,1750890780,3109,2025-06-25 22:33:00
886,2415.05,2417.3,2415.0,2416.7,1750890840,4164,2025-06-25 22:34:00
887,2414.95,2416.65,2414.2,2414.95,1750890900,1445,2025-06-25 22:35:00
888,2415.5,2415.5,2414.55,2415.05,1750890960,1224,2025-06-25 22:36:00
889,2414.8,2416.0,2414.8,2416.0,1750891020,204,2025-06-25 22:37:00
890,2415.8,2415.8,2414.6,2414.8,1750891080,679,2025-06-25 22:38:00
891,2414.45,2416.55,2414.45,2415.7,1750891140,954,2025-06-25 22:39:00
892,2413.45,2414.6,2413.4,2414.6,1750891200,4388,2025-06-25 22:40:00
893,2411.95,2413.3,2411.3,2413.3,1750891260,5859,2025-06-25 22:41:00
894,2411.4,2411.9,2410.75,2411.9,1750891320,8397,2025-06-25 22:42:00
895,2412.4,2412.4,2411.5,2411.5,1750891380,396,2025-06-25 22:43:00
896,2412.6,2413.2,2412.3,2412.4,1750891440,304,2025-06-25 22:44:00
897,2411.7,2413.05,2411.05,2412.8,1750891500,2710,2025-06-25 22:45:00
898,2411.55,2411.75,2410.8,2411.6,1750891560,5044,2025-06-25 22:46:00
899,2411.6,2411.65,2411.2,2411.55,1750891620,4357,2025-06-25 22:47:00
900,2411.8,2412.75,2409.65,2412.3,1750891680,5794,2025-06-25 22:48:00
901,2412.1,2412.35,2411.85,2412.2,1750891740,397,2025-06-25 22:49:00
902,2412.2,2412.2,2411.45,2411.85,1750891800,2320,2025-06-25 22:50:00
903,2413.65,2415.0,2412.45,2412.5,1750891860,2682,2025-06-25 22:51:00
904,2414.25,2414.65,2413.45,2413.55,1750891920,2021,2025-06-25 22:52:00
905,2416.3,2416.55,2414.25,2414.25,1750891980,3652,2025-06-25 22:53:00
906,2415.1,2417.25,2415.0,2416.3,1750892040,1474,2025-06-25 22:54:00
907,2415.75,2415.9,2414.65,2415.3,1750892100,833,2025-06-25 22:55:00
908,2415.1,2416.05,2414.95,2415.8,1750892160,3729,2025-06-25 22:56:00
909,2416.65,2416.7,2414.95,2414.95,1750892220,1071,2025-06-25 22:57:00
910,2416.55,2416.55,2416.0,2416.55,1750892280,1311,2025-06-25 22:58:00
911,2415.55,2416.5,2415.55,2416.45,1750892340,466,2025-06-25 22:59:00
912,2414.15,2415.1,2413.2,2414.6,1750892400,4745,2025-06-25 23:00:00
913,2412.15,2414.2,2411.55,2414.2,1750892460,2773,2025-06-25 23:01:00
914,2411.0,2412.8,2411.0,2412.1,1750892520,330,2025-06-25 23:02:00
915,2409.55,2411.0,2409.4,2410.8,1750892580,8604,2025-06-25 23:03:00
916,2408.25,2409.65,2407.1,2409.45,1750892640,9952,2025-06-25 23:04:00
917,2408.25,2410.1,2408.2,2408.25,1750892700,2756,2025-06-25 23:05:00
918,2410.85,2410.85,2407.8,2407.8,1750892760,1652,2025-06-25 23:06:00
919,2412.7,2412.7,2410.7,2411.4,1750892820,4188,2025-06-25 23:07:00
920,2411.95,2412.95,2411.9,2412.45,1750892880,3575,2025-06-25 23:08:00
921,2413.0,2413.0,2411.85,2411.85,1750892940,2416,2025-06-25 23:09:00
922,2410.7,2412.9,2410.7,2412.75,1750893000,704,2025-06-25 23:10:00
923,2410.3,2410.5,2409.0,2410.5,1750893060,2181,2025-06-25 23:11:00
924,2412.75,2412.75,2410.05,2410.05,1750893120,326,2025-06-25 23:12:00
925,2411.35,2412.9,2411.35,2412.5,1750893180,878,2025-06-25 23:13:00
926,2414.0,2415.05,2411.4,2411.8,1750893240,2866,2025-06-25 23:14:00
927,2415.2,2417.0,2414.0,2414.1,1750893300,3099,2025-06-25 23:15:00
928,2415.5,2416.65,2415.2,2415.2,1750893360,894,2025-06-25 23:16:00
929,2415.5,2415.65,2414.55,2414.8,1750893420,986,2025-06-25 23:17:00
930,2414.85,2416.5,2414.85,2415.5,1750893480,1004,2025-06-25 23:18:00
931,2415.1,2415.1,2413.65,2414.75,1750893540,1548,2025-06-25 23:19:00
932,2415.55,2415.95,2414.85,2415.95,1750893600,545,2025-06-25 23:20:00
933,2415.65,2415.9,2414.85,2414.85,1750893660,394,2025-06-25 23:21:00
934,2416.25,2416.25,2415.25,2415.45,1750893720,596,2025-06-25 23:22:00
935,2416.8,2417.0,2416.15,2416.15,1750893780,917,2025-06-25 23:23:00
936,2415.8,2417.15,2415.8,2417.05,1750893840,2503,2025-06-25 23:24:00
937,2412.45,2415.75,2412.45,2415.75,1750893900,13733,2025-06-25 23:25:00
938,2413.7,2413.7,2411.5,2412.55,1750893960,1472,2025-06-25 23:26:00
939,2413.9,2414.6,2413.45,2413.55,1750894020,756,2025-06-25 23:27:00
940,2413.35,2414.2,2412.95,2412.95,1750894080,1293,2025-06-25 23:28:00
941,2414.35,2415.0,2413.95,2413.95,1750894140,1272,2025-06-25 23:29:00
942,2415.25,2415.25,2413.95,2414.35,1750894200,973,2025-06-25 23:30:00
943,2414.0,2415.95,2413.5,2415.4,1750894260,807,2025-06-25 23:31:00
944,2414.2,2414.4,2413.5,2413.9,1750894320,452,2025-06-25 23:32:00
945,2414.35,2414.8,2414.35,2414.7,1750894380,31,2025-06-25 23:33:00
946,2414.4,2414.4,2414.0,2414.2,1750894440,68,2025-06-25 23:34:00
947,2416.7,2417.35,2415.45,2415.45,1750894500,1360,2025-06-25 23:35:00
948,2416.35,2417.0,2416.0,2416.05,1750894560,1936,2025-06-25 23:36:00
949,2416.35,2416.65,2415.4,2416.4,1750894620,3000,2025-06-25 23:37:00
950,2417.2,2417.7,2415.95,2416.35,1750894680,1828,2025-06-25 23:38:00
951,2417.2,2417.3,2416.75,2417.0,1750894740,12119,2025-06-25 23:39:00
952,2416.8,2417.3,2416.15,2417.3,1750894800,350,2025-06-25 23:40:00
953,2417.3,2417.95,2416.75,2416.75,1750894860,117,2025-06-25 23:41:00
954,2415.8,2417.55,2415.8,2417.55,1750894920,2882,2025-06-25 23:42:00
955,2417.0,2417.15,2416.5,2416.5,1750894980,638,2025-06-25 23:43:00
956,2416.9,2416.9,2415.65,2416.75,1750895040,1006,2025-06-25 23:44:00
957,2417.05,2417.85,2417.0,2417.25,1750895100,1244,2025-06-25 23:45:00
958,2416.25,2416.75,2415.9,2415.9,1750895160,15,2025-06-25 23:46:00
959,2416.4,2416.45,2415.8,2415.8,1750895220,1303,2025-06-25 23:47:00
960,2415.0,2415.55,2414.6,2415.55,1750895280,2030,2025-06-25 23:48:00
961,2413.7,2414.85,2413.45,2414.3,1750895340,1408,2025-06-25 23:49:00
962,2413.75,2414.2,2412.4,2413.6,1750895400,2942,2025-06-25 23:50:00
963,2415.25,2415.4,2414.1,2414.1,1750895460,1453,2025-06-25 23:51:00
964,2413.95,2415.0,2413.85,2415.0,1750895520,1230,2025-06-25 23:52:00
965,2414.75,2415.25,2414.0,2414.0,1750895580,409,2025-06-25 23:53:00
966,2414.9,2415.35,2414.75,2415.35,1750895640,1460,2025-06-25 23:54:00
967,2415.5,2415.5,2414.3,2415.2,1750895700,832,2025-06-25 23:55:00
968,2417.4,2417.95,2415.4,2415.5,1750895760,1668,2025-06-25 23:56:00
969,2417.25,2418.55,2417.25,2417.85,1750895820,4486,2025-06-25 23:57:00
970,2418.05,2418.45,2418.0,2418.0,1750895880,422,2025-06-25 23:58:00
971,2417.7,2417.85,2417.35,2417.6,1750895940,1848,2025-06-25 23:59:00
972,2417.1,2417.9,2417.05,2417.85,1750896000,695,2025-06-26 00:00:00
973,2417.45,2418.15,2416.75,2417.6,1750896060,341,2025-06-26 00:01:00
974,2418.1,2418.65,2417.9,2418.25,1750896120,2707,2025-06-26 00:02:00
975,2417.15,2418.8,2417.15,2418.5,1750896180,1058,2025-06-26 00:03:00
976,2417.4,2417.7,2417.05,2417.05,1750896240,117,2025-06-26 00:04:00
977,2418.3,2418.7,2417.1,2417.35,1750896300,1975,2025-06-26 00:05:00
978,2417.15,2419.1,2417.15,2418.15,1750896360,2754,2025-06-26 00:06:00
979,2419.45,2419.45,2416.8,2417.05,1750896420,2169,2025-06-26 00:07:00
980,2420.7,2421.4,2419.5,2419.5,1750896480,2096,2025-06-26 00:08:00
981,2420.15,2420.65,2419.85,2420.55,1750896540,913,2025-06-26 00:09:00
982,2421.5,2421.5,2419.75,2420.05,1750896600,562,2025-06-26 00:10:00
983,2421.35,2422.35,2420.6,2421.65,1750896660,3392,2025-06-26 00:11:00
984,2421.7,2422.7,2421.3,2421.4,1750896720,4710,2025-06-26 00:12:00
985,2420.9,2422.1,2420.7,2421.8,1750896780,619,2025-06-26 00:13:00
986,2421.75,2421.8,2421.4,2421.4,1750896840,187,2025-06-26 00:14:00
987,2425.4,2427.05,2421.8,2421.8,1750896900,7828,2025-06-26 00:15:00
988,2425.5,2427.0,2424.05,2425.4,1750896960,2235,2025-06-26 00:16:00
989,2426.05,2427.15,2425.0,2425.6,1750897020,2128,2025-06-26 00:17:00
990,2424.9,2425.95,2423.3,2425.95,1750897080,3413,2025-06-26 00:18:00
991,2423.8,2425.8,2423.8,2424.8,1750897140,1205,2025-06-26 00:19:00
992,2425.25,2425.4,2423.65,2423.95,1750897200,2845,2025-06-26 00:20:00
993,2424.95,2425.25,2423.9,2425.25,1750897260,699,2025-06-26 00:21:00
994,2423.85,2425.85,2423.85,2424.9,1750897320,2073,2025-06-26 00:22:00
995,2422.3,2423.65,2422.3,2423.45,1750897380,2937,2025-06-26 00:23:00
996,2420.4,2422.0,2419.4,2422.0,1750897440,8491,2025-06-26 00:24:00
997,2421.95,2421.95,2420.3,2420.3,1750897500,1096,2025-06-26 00:25:00
998,2421.4,2422.1,2419.85,2421.95,1750897560,1289,2025-06-26 00:26:00
999,2423.1,2423.1,2422.0,2422.0,1750897620,5551,2025-06-26 00:27:00
1000,2419.9,2423.1,2419.9,2423.0,1750897680,2991,2025-06-26 00:28:00
1001,2420.3,2420.35,2419.6,2420.2,1750897740,1006,2025-06-26 00:29:00
1002,2419.4,2420.9,2419.35,2420.9,1750897800,855,2025-06-26 00:30:00
1003,2417.05,2419.35,2417.0,2419.35,1750897860,4073,2025-06-26 00:31:00
1004,2419.3,2419.4,2415.9,2417.05,1750897920,5680,2025-06-26 00:32:00
1005,2419.35,2420.4,2418.9,2419.35,1750897980,1871,2025-06-26 00:33:00
1006,2419.0,2420.4,2419.0,2419.5,1750898040,605,2025-06-26 00:34:00
1007,2421.5,2421.5,2418.3,2418.9,1750898100,1953,2025-06-26 00:35:00
1008,2422.2,2422.3,2420.0,2421.35,1750898160,1903,2025-06-26 00:36:00
1009,2424.85,2425.4,2422.9,2422.9,1750898220,5820,2025-06-26 00:37:00
1010,2425.0,2426.0,2424.0,2424.0,1750898280,6175,2025-06-26 00:38:00
1011,2425.15,2425.45,2424.7,2425.15,1750898340,9455,2025-06-26 00:39:00
1012,2423.2,2425.15,2422.85,2425.05,1750898400,1101,2025-06-26 00:40:00
1013,2423.2,2423.2,2421.4,2422.75,1750898460,2466,2025-06-26 00:41:00
1014,2423.75,2423.9,2422.45,2423.2,1750898520,2062,2025-06-26 00:42:00
1015,2424.1,2424.5,2423.8,2423.9,1750898580,2807,2025-06-26 00:43:00
1016,2423.5,2424.0,2423.1,2424.0,1750898640,2380,2025-06-26 00:44:00
1017,2426.4,2426.5,2423.45,2423.45,1750898700,1886,2025-06-26 00:45:00
1018,2425.85,2427.85,2425.85,2426.55,1750898760,4323,2025-06-26 00:46:00
1019,2426.8,2427.6,2426.2,2426.2,1750898820,1018,2025-06-26 00:47:00
1020,2426.65,2427.1,2426.1,2427.1,1750898880,1121,2025-06-26 00:48:00
1021,2425.35,2426.8,2424.8,2426.8,1750898940,4339,2025-06-26 00:49:00
1022,2423.25,2425.75,2423.25,2425.35,1750899000,1092,2025-06-26 00:50:00
1023,2421.4,2423.35,2421.3,2423.25,1750899060,1980,2025-06-26 00:51:00
1024,2423.8,2424.4,2420.45,2421.5,1750899120,2586,2025-06-26 00:52:00
1025,2426.95,2426.95,2423.55,2423.55,1750899180,2742,2025-06-26 00:53:00
1026,2426.25,2427.45,2426.2,2427.0,1750899240,6357,2025-06-26 00:54:00
1027,2423.45,2425.95,2423.45,2425.95,1750899300,1919,2025-06-26 00:55:00
1028,2424.4,2424.65,2423.0,2423.45,1750899360,1430,2025-06-26 00:56:00
1029,2425.6,2425.6,2423.35,2423.4,1750899420,794,2025-06-26 00:57:00
1030,2426.25,2426.4,2425.75,2425.95,1750899480,796,2025-06-26 00:58:00
1031,2425.85,2426.45,2425.85,2426.45,1750899540,1403,2025-06-26 00:59:00
1032,2425.9,2426.0,2425.25,2425.8,1750899600,787,2025-06-26 01:00:00
1033,2423.7,2425.6,2423.7,2425.6,1750899660,893,2025-06-26 01:01:00
1034,2424.2,2424.75,2423.45,2423.45,1750899720,861,2025-06-26 01:02:00
1035,2425.3,2425.4,2424.15,2424.2,1750899780,550,2025-06-26 01:03:00
1036,2425.0,2426.0,2424.7,2425.4,1750899840,786,2025-06-26 01:04:00
1037,2422.7,2424.7,2422.7,2424.2,1750899900,1268,2025-06-26 01:05:00
1038,2425.05,2425.05,2421.7,2422.45,1750899960,1132,2025-06-26 01:06:00
1039,2423.6,2424.8,2423.6,2423.85,1750900020,801,2025-06-26 01:07:00
1040,2424.6,2424.6,2423.5,2423.6,1750900080,197,2025-06-26 01:08:00
1041,2425.3,2425.3,2424.1,2424.45,1750900140,92,2025-06-26 01:09:00
1042,2423.65,2424.2,2423.6,2424.1,1750900200,988,2025-06-26 01:10:00
1043,2423.35,2424.65,2423.35,2423.85,1750900260,799,2025-06-26 01:11:00
1044,2423.05,2423.85,2422.7,2423.85,1750900320,383,2025-06-26 01:12:00
1045,2423.4,2423.4,2422.3,2422.5,1750900380,569,2025-06-26 01:13:00
1046,2424.3,2424.8,2423.35,2423.5,1750900440,1412,2025-06-26 01:14:00
1047,2423.8,2424.5,2423.75,2424.4,1750900500,1436,2025-06-26 01:15:00
1048,2422.7,2423.75,2422.3,2423.75,1750900560,3116,2025-06-26 01:16:00
1049,2420.8,2422.7,2420.25,2422.7,1750900620,4282,2025-06-26 01:17:00
1050,2419.9,2420.65,2419.8,2420.65,1750900680,4573,2025-06-26 01:18:00
1051,2419.5,2419.85,2418.6,2419.55,1750900740,5818,2025-06-26 01:19:00
1052,2418.85,2419.45,2418.45,2419.4,1750900800,2987,2025-06-26 01:20:00
1053,2420.4,2420.4,2418.25,2418.65,1750900860,2653,2025-06-26 01:21:00
1054,2421.55,2422.45,2420.5,2420.5,1750900920,5379,2025-06-26 01:22:00
1055,2420.4,2421.2,2419.9,2421.2,1750900980,316,2025-06-26 01:23:00
1056,2420.0,2421.4,2419.7,2420.65,1750901040,7432,2025-06-26 01:24:00
1057,2420.75,2421.1,2419.4,2420.7,1750901100,991,2025-06-26 01:25:00
1058,2422.9,2423.3,2421.15,2421.25,1750901160,4212,2025-06-26 01:26:00
1059,2425.3,2425.3,2423.0,2423.2,1750901220,9249,2025-06-26 01:27:00
1060,2438.4,2438.4,2425.8,2425.9,1750901280,26729,2025-06-26 01:28:00
1061,2440.65,2443.5,2436.9,2438.65,1750901340,29749,2025-06-26 01:29:00
1062,2438.75,2442.95,2437.7,2440.2,1750901400,17598,2025-06-26 01:30:00
1063,2436.85,2439.05,2435.9,2438.95,1750901460,8912,2025-06-26 01:31:00
1064,2450.0,2450.5,2436.85,2436.85,1750901520,39010,2025-06-26 01:32:00
1065,2464.3,2465.6,2449.35,2449.8,1750901580,118946,2025-06-26 01:33:00
1066,2464.5,2474.9,2461.15,2464.45,1750901640,67594,2025-06-26 01:34:00
1067,2468.05,2470.0,2461.6,2464.5,1750901700,15876,2025-06-26 01:35:00
1068,2470.75,2474.05,2468.4,2470.0,1750901760,33505,2025-06-26 01:36:00
1069,2464.55,2472.65,2462.7,2470.0,1750901820,22105,2025-06-26 01:37:00
1070,2460.95,2465.1,2459.5,2465.1,1750901880,17047,2025-06-26 01:38:00
1071,2458.75,2460.55,2457.25,2460.3,1750901940,14812,2025-06-26 01:39:00
1072,2450.75,2459.35,2450.5,2459.3,1750902000,18219,2025-06-26 01:40:00
1073,2453.55,2455.75,2449.3,2450.4,1750902060,29609,2025-06-26 01:41:00
1074,2454.45,2455.1,2450.4,2453.5,1750902120,10036,2025-06-26 01:42:00
1075,2456.75,2458.35,2454.65,2455.3,1750902180,15100,2025-06-26 01:43:00
1076,2457.2,2457.2,2454.55,2456.75,1750902240,6953,2025-06-26 01:44:00
1077,2453.85,2457.0,2453.0,2456.1,1750902300,7511,2025-06-26 01:45:00
1078,2456.45,2456.45,2452.7,2453.35,1750902360,8013,2025-06-26 01:46:00
1079,2459.6,2459.6,2455.15,2456.45,1750902420,15254,2025-06-26 01:47:00
1080,2458.75,2460.5,2458.5,2459.3,1750902480,10354,2025-06-26 01:48:00
1081,2459.55,2459.55,2457.45,2458.7,1750902540,5262,2025-06-26 01:49:00
1082,2453.35,2459.55,2453.35,2459.55,1750902600,8816,2025-06-26 01:50:00
1083,2452.25,2456.0,2452.25,2453.35,1750902660,14123,2025-06-26 01:51:00
1084,2453.5,2453.5,2451.1,2452.05,1750902720,5299,2025-06-26 01:52:00
1085,2452.4,2454.1,2451.45,2454.0,1750902780,9295,2025-06-26 01:53:00
1086,2453.15,2454.15,2452.45,2452.5,1750902840,2655,2025-06-26 01:54:00
1087,2455.35,2457.5,2453.55,2454.05,1750902900,8617,2025-06-26 01:55:00
1088,2454.7,2455.8,2452.95,2455.45,1750902960,5983,2025-06-26 01:56:00
1089,2455.65,2455.8,2454.5,2455.0,1750903020,4292,2025-06-26 01:57:00
1090,2455.0,2456.85,2455.0,2455.9,1750903080,2972,2025-06-26 01:58:00
1091,2458.2,2459.15,2455.6,2455.6,1750903140,6224,2025-06-26 01:59:00
1092,2464.05,2464.4,2458.25,2458.25,1750903200,20442,2025-06-26 02:00:00
1093,2461.75,2464.05,2461.3,2464.05,1750903260,12515,2025-06-26 02:01:00
1094,2465.4,2467.2,2462.0,2462.0,1750903320,20382,2025-06-26 02:02:00
1095,2467.25,2467.25,2464.85,2465.6,1750903380,9254,2025-06-26 02:03:00
1096,2468.15,2469.2,2464.45,2467.25,1750903440,15187,2025-06-26 02:04:00
1097,2470.2,2472.3,2467.85,2467.95,1750903500,35874,2025-06-26 02:05:00
1098,2472.35,2473.45,2470.2,2470.2,1750903560,11029,2025-06-26 02:06:00
1099,2472.1,2473.35,2471.35,2472.55,1750903620,9457,2025-06-26 02:07:00
1100,2473.15,2474.0,2471.1,2472.2,1750903680,9217,2025-06-26 02:08:00
1101,2466.55,2473.95,2465.95,2473.5,1750903740,26396,2025-06-26 02:09:00
1102,2467.9,2470.35,2466.5,2466.75,1750903800,18264,2025-06-26 02:10:00
1103,2465.65,2468.25,2465.5,2468.15,1750903860,22099,2025-06-26 02:11:00
1104,2465.65,2465.65,2463.4,2465.65,1750903920,20112,2025-06-26 02:12:00
1105,2468.95,2469.55,2465.5,2465.85,1750903980,13371,2025-06-26 02:13:00
1106,2465.15,2468.95,2464.9,2468.95,1750904040,6032,2025-06-26 02:14:00
1107,2467.25,2468.3,2464.65,2464.7,1750904100,7731,2025-06-26 02:15:00
1108,2466.65,2467.15,2465.55,2466.9,1750904160,8052,2025-06-26 02:16:00
1109,2468.1,2468.85,2465.45,2466.95,1750904220,19176,2025-06-26 02:17:00
1110,2469.2,2469.75,2466.55,2468.2,1750904280,6795,2025-06-26 02:18:00
