,timestamp,volume,close,open,high,low
121,2025-06-14 21:19:00,2.16787,105040.4025,105018.88035407476,105044.12,105018.88035407476
122,2025-06-14 21:20:00,7.31454,105050.7775,105029.64142703738,105057.45,105029.64142703738
123,2025-06-14 21:21:00,7.50186,105056.4925,105040.2094635187,105067.45,105040.2094635187
124,2025-06-14 21:22:00,14.95994,105091.45000000001,105048.35098175934,105132.36,105048.35098175934
125,2025-06-14 21:23:00,27.35733,105066.7775,105069.90049087968,105218.03,104958.36
126,2025-06-14 21:24:00,7.0574,104919.725,105068.33899543984,105068.33899543984,104867.14
127,2025-06-14 21:25:00,0.82877,104913.45249999998,104994.03199771993,104994.03199771993,104895.04
128,2025-06-14 21:26:00,6.12056,104990.775,104953.74224885995,105049.69,104931.86
129,2025-06-14 21:27:00,18.88898,105087.38,104972.25862442997,105138.6,104972.25862442997
130,2025-06-14 21:28:00,5.28965,105120.9975,105029.819312215,105143.47,105029.819312215
131,2025-06-14 21:29:00,1.40079,105144.89249999999,105075.4084061075,105168.76,105075.4084061075
132,2025-06-14 21:30:00,5.73107,105180.7075,105110.15045305373,105199.31,105110.15045305373
133,2025-06-14 21:31:00,1.52429,105188.83,105145.42897652686,105199.81,105145.42897652686
134,2025-06-14 21:32:00,8.94452,105156.61000000002,105167.12948826342,105184.76,105126.9
135,2025-06-14 21:33:00,0.77841,105130.0325,105161.86974413172,105161.86974413172,105130.03
136,2025-06-14 21:34:00,0.90681,105130.03499999999,105145.95112206586,105145.95112206586,105130.03
137,2025-06-14 21:35:00,14.6002,105112.8,105137.99306103293,105137.99306103293,105095.56
138,2025-06-14 21:36:00,1.30559,105091.9,105125.39653051647,105125.39653051647,105088.23
139,2025-06-14 21:37:00,9.52619,105098.4,105108.64826525823,105118.24,105088.23
140,2025-06-14 21:38:00,0.81769,105098.905,105103.52413262911,105103.52413262911,105098.9
141,2025-06-14 21:39:00,0.60677,105098.9025,105101.21456631456,105101.21456631456,105098.9
142,2025-06-14 21:40:00,1.32429,105098.905,105100.05853315728,105100.05853315728,105098.9
143,2025-06-14 21:41:00,8.76476,105136.04749999999,105099.48176657864,105184.76,105098.91
144,2025-06-14 21:42:00,5.59266,105175.57250000001,105117.7646332893,105189.54,105117.7646332893
145,2025-06-14 21:43:00,9.9313,105156.15000000001,105146.66856664466,105189.54,105122.76
146,2025-06-14 21:44:00,2.75216,105132.955,105151.40928332234,105151.40928332234,105122.76
147,2025-06-14 21:45:00,0.99282,105142.5075,105142.18214166118,105150.01,105140.0
148,2025-06-14 21:46:00,31.88775,105233.63,105142.34482083059,105369.02,105140.02
149,2025-06-14 21:47:00,14.54097,105300.3825,105187.9874104153,105351.02,105187.9874104153
150,2025-06-14 21:48:00,1.98063,105295.08249999999,105244.18495520766,105315.08,105244.18495520766
151,2025-06-14 21:49:00,1.51149,105258.50249999999,105269.63372760382,105275.09,105241.92
152,2025-06-14 21:50:00,1.22891,105231.4025,105264.06811380191,105264.06811380191,105220.88
153,2025-06-14 21:51:00,7.06541,105262.22,105247.73530690096,105308.83,105220.88
154,2025-06-14 21:52:00,1.98076,105313.4625,105254.97765345048,105328.76,105254.97765345048
155,2025-06-14 21:53:00,8.55216,105335.36499999999,105284.22007672524,105352.95,105284.22007672524
156,2025-06-14 21:54:00,4.20344,105350.98999999999,105309.79253836261,105371.34,105309.79253836261
157,2025-06-14 21:55:00,20.71119,105368.7025,105330.3912691813,105376.74,105330.3912691813
158,2025-06-14 21:56:00,7.45702,105347.2375,105349.54688459064,105376.74,105317.73
159,2025-06-14 21:57:00,3.78144,105328.0425,105348.39219229532,105348.39219229532,105314.44
160,2025-06-14 21:58:00,19.16051,105396.645,105338.21734614766,105457.88,105338.21734614766
161,2025-06-14 21:59:00,15.91678,105381.51,105367.43117307383,105458.71,105303.09
162,2025-06-14 22:00:00,8.12673,105352.27,105374.47058653692,105411.02,105315.55
163,2025-06-14 22:01:00,3.12316,105351.61,105363.37029326847,105366.96,105313.56
164,2025-06-14 22:02:00,9.41226,105411.63,105357.49014663423,105464.95,105357.49014663423
165,2025-06-14 22:03:00,10.38856,105458.13749999998,105384.56007331712,105473.76,105384.56007331712
166,2025-06-14 22:04:00,16.86423,105472.295,105421.34878665855,105480.0,105421.34878665855
167,2025-06-14 22:05:00,6.464,105467.79000000001,105446.82189332927,105479.99,105446.82189332927
168,2025-06-14 22:06:00,3.83489,105459.6525,105457.30594666464,105467.42,105455.59
169,2025-06-14 22:07:00,3.57561,105425.9175,105458.47922333231,105460.01,105386.82
170,2025-06-14 22:08:00,5.43315,105405.5675,105442.19836166615,105442.19836166615,105396.82
171,2025-06-14 22:09:00,1.74708,105416.59999999999,105423.88293083308,105423.88293083308,105413.37
172,2025-06-14 22:10:00,3.49976,105409.0975,105420.24146541653,105420.24146541653,105398.83
173,2025-06-14 22:11:00,2.43531,105409.41,105414.66948270827,105420.0,105398.82
174,2025-06-14 22:12:00,3.30948,105415.315,105412.03974135414,105420.0,105410.63
175,2025-06-14 22:13:00,1.0403,105410.3125,105413.67737067706,105413.67737067706,105403.37
176,2025-06-14 22:14:00,2.26626,105433.89249999999,105411.99493533853,105454.17,105411.99493533853
177,2025-06-14 22:15:00,2.22192,105465.6625,105422.94371766926,105477.17,105422.94371766926
178,2025-06-14 22:16:00,6.74416,105452.75,105444.30310883463,105477.17,105428.33
179,2025-06-14 22:17:00,3.41573,105441.025,105448.52655441732,105459.47,105428.33
180,2025-06-14 22:18:00,0.46899,105450.805,105444.77577720865,105453.65,105444.77577720865
181,2025-06-14 22:19:00,2.64567,105461.55500000001,105447.79038860432,105469.47,105447.79038860432
182,2025-06-14 22:20:00,6.38665,105457.045,105454.67269430216,105469.47,105438.93
183,2025-06-14 22:21:00,3.59496,105444.20500000002,105455.85884715107,105460.13,105426.35
184,2025-06-14 22:22:00,0.94629,105446.01000000001,105450.03192357555,105452.0,105440.02
185,2025-06-14 22:23:00,3.73539,105448.60250000001,105448.02096178778,105452.7,105437.02
186,2025-06-14 22:24:00,0.55028,105457.18,105448.3117308939,105461.67,105448.3117308939
187,2025-06-14 22:25:00,3.43159,105468.81000000001,105452.74586544695,105478.84,105452.74586544695
188,2025-06-14 22:26:00,9.24397,105464.06999999999,105460.77793272349,105473.08,105447.43
189,2025-06-14 22:27:00,6.87513,105467.23,105462.42396636173,105480.0,105462.42396636173
190,2025-06-14 22:28:00,0.60135,105463.5425,105464.82698318086,105464.82698318086,105463.54
191,2025-06-14 22:29:00,0.35697,105463.545,105464.18474159043,105464.18474159043,105463.54
192,2025-06-14 22:30:00,4.40737,105430.3,105463.86487079522,105463.86487079522,105397.05
193,2025-06-14 22:31:00,5.40154,105383.23999999999,105447.0824353976,105447.0824353976,105350.86
194,2025-06-14 22:32:00,1.03652,105383.005,105415.1612176988,105415.1612176988,105374.01
195,2025-06-14 22:33:00,0.97791,105387.5375,105399.0831088494,105399.0831088494,105382.01
196,2025-06-14 22:34:00,2.64659,105411.0875,105393.3103044247,105441.18,105389.58
197,2025-06-14 22:35:00,1.58758,105432.21250000001,105402.19890221235,105444.38,105402.19890221235
198,2025-06-14 22:36:00,6.95626,105406.5275,105417.20570110617,105436.47,105376.58
199,2025-06-14 22:37:00,1.32987,105392.2025,105411.86660055308,105411.86660055308,105376.57
200,2025-06-14 22:38:00,2.75345,105395.105,105402.03455027654,105411.71,105380.44
201,2025-06-14 22:39:00,1.14373,105388.7475,105398.56977513827,105398.56977513827,105380.45
202,2025-06-14 22:40:00,3.80826,105373.01749999999,105393.65863756914,105397.05,105345.25
203,2025-06-14 22:41:00,3.57376,105343.7,105383.33806878456,105383.33806878456,105334.68
204,2025-06-14 22:42:00,2.39611,105339.6825,105363.51903439229,105363.51903439229,105334.68
205,2025-06-14 22:43:00,8.48049,105326.755,105351.60076719614,105351.60076719614,105308.82
206,2025-06-14 22:44:00,6.04149,105306.7975,105339.17788359808,105339.17788359808,105289.45
207,2025-06-14 22:45:00,0.26432,105314.455,105322.98769179903,105322.98769179903,105314.45
208,2025-06-14 22:46:00,1.30052,105333.61,105318.72134589951,105352.76,105314.46
209,2025-06-14 22:47:00,1.493,105365.595,105326.16567294975,105378.44,105326.16567294975
210,2025-06-14 22:48:00,9.97863,105342.16500000001,105345.88033647487,105386.21,105298.28
211,2025-06-14 22:49:00,1.63952,105311.8175,105344.02266823745,105344.02266823745,105305.73
212,2025-06-14 22:50:00,4.66588,105342.44750000001,105327.92008411873,105378.0,105317.89
213,2025-06-14 22:51:00,0.24078,105356.0025,105335.18379205937,105356.01,105335.18379205937
214,2025-06-14 22:52:00,1.55672,105372.465,105345.59314602969,105388.93,105345.59314602969
215,2025-06-14 22:53:00,6.31218,105383.12,105359.02907301484,105388.93,105359.02907301484
216,2025-06-14 22:54:00,0.59382,105382.64249999999,105371.07453650743,105387.98,105371.07453650743
217,2025-06-14 22:55:00,0.7773,105387.975,105376.8585182537,105387.98,105376.8585182537
218,2025-06-14 22:56:00,3.15354,105377.98999999999,105382.41675912685,105387.98,105368.0
219,2025-06-14 22:57:00,0.88618,105372.2175,105380.20337956342,105380.20337956342,105368.0
220,2025-06-14 22:58:00,1.13358,105376.435,105376.21043978172,105376.44,105376.21043978172
221,2025-06-14 22:59:00,3.14783,105402.5875,105376.32271989086,105428.75,105376.32271989086
222,2025-06-14 23:00:00,5.25754,105423.7475,105389.45510994543,105428.75,105389.45510994543
223,2025-06-14 23:01:00,2.4388,105407.9,105406.60130497272,105418.75,105397.05
224,2025-06-14 23:02:00,10.28169,105411.5275,105407.25065248636,105426.0,105397.05
225,2025-06-14 23:03:00,4.50045,105425.80500000001,105409.38907624318,105435.38,105406.46
226,2025-06-14 23:04:00,2.10475,105447.45249999998,105417.5970381216,105459.54,105417.5970381216
227,2025-06-14 23:05:00,3.26573,105467.9675,105432.5247690608,105477.9,105432.5247690608
228,2025-06-14 23:06:00,1.29143,105475.445,105450.2461345304,105476.0,105450.2461345304
229,2025-06-14 23:07:00,0.42823,105475.995,105462.8455672652,105476.0,105462.8455672652
230,2025-06-14 23:08:00,10.30159,105466.4,105469.4202836326,105476.0,105456.8
231,2025-06-14 23:09:00,2.3098,105446.8475,105467.9101418163,105467.9101418163,105436.89
232,2025-06-14 23:10:00,4.24691,105456.4425,105457.37882090815,105476.0,105436.89
233,2025-06-14 23:11:00,4.41579,105475.5,105456.91066045407,105480.0,105456.91066045407
234,2025-06-14 23:12:00,3.75879,105475.0,105466.20533022704,105480.0,105466.20533022704
235,2025-06-14 23:13:00,4.67149,105465.0125,105470.60266511352,105470.60266511352,105460.01
236,2025-06-14 23:14:00,3.46263,105449.9375,105467.80758255676,105467.80758255676,105434.78
237,2025-06-14 23:15:00,0.29501,105444.955,105458.87254127838,105458.87254127838,105444.95
238,2025-06-14 23:16:00,5.64341,105434.9025,105451.91377063919,105451.91377063919,105423.71
239,2025-06-14 23:17:00,12.3536,105391.5,105443.4081353196,105443.4081353196,105357.0
240,2025-06-14 23:18:00,1.82766,105372.13500000001,105417.4540676598,105417.4540676598,105357.0
241,2025-06-14 23:19:00,2.30192,105410.59,105394.7945338299,105438.09,105383.09
242,2025-06-14 23:20:00,2.71557,105447.37749999999,105402.69226691495,105460.79,105402.69226691495
243,2025-06-14 23:21:00,1.32158,105452.53499999999,105425.03488345747,105452.54,105425.03488345747
244,2025-06-14 23:22:00,7.3243,105442.5425,105438.78494172872,105452.54,105432.55
245,2025-06-14 23:23:00,3.09005,105426.88500000001,105440.66372086437,105440.66372086437,105421.21
246,2025-06-14 23:24:00,2.98471,105411.94,105433.77436043219,105433.77436043219,105402.67
247,2025-06-14 23:25:00,1.80502,105402.67749999999,105422.85718021609,105422.85718021609,105402.67
248,2025-06-14 23:26:00,7.90127,105390.0625,105412.76734010804,105412.76734010804,105357.86
249,2025-06-14 23:27:00,0.95301,105393.965,105401.41492005403,105401.41492005403,105390.88
250,2025-06-14 23:28:00,0.20039,105390.8825,105397.68996002701,105397.68996002701,105390.88
251,2025-06-14 23:29:00,30.85593,105377.1425,105394.2862300135,105394.2862300135,105348.81
252,2025-06-14 23:30:00,2.2183,105382.9975,105385.71436500674,105388.0,105377.99
253,2025-06-14 23:31:00,3.27952,105379.0025,105384.35593250337,105388.0,105370.01
254,2025-06-14 23:32:00,6.43296,105364.2025,105381.67921625168,105381.67921625168,105353.27
255,2025-06-14 23:33:00,1.12718,105363.275,105372.94085812583,105373.28,105353.27
256,2025-06-14 23:34:00,2.89734,105379.935,105368.10792906291,105386.6,105368.10792906291
257,2025-06-14 23:35:00,4.10421,105381.6,105374.02146453146,105386.6,105374.02146453146
258,2025-06-14 23:36:00,0.27319,105376.60250000001,105377.81073226573,105377.81073226573,105376.6
259,2025-06-14 23:37:00,2.5703,105383.7425,105377.20661613287,105390.89,105376.6
260,2025-06-14 23:38:00,4.854,105388.2475,105380.47455806643,105390.89,105380.47455806643
261,2025-06-14 23:39:00,2.95288,105378.38500000001,105384.36102903321,105385.62,105371.15
262,2025-06-14 23:40:00,1.72764,105381.01749999999,105381.3730145166,105390.89,105371.15
263,2025-06-14 23:41:00,2.54415,105393.97,105381.1952572583,105397.06,105381.1952572583
264,2025-06-14 23:42:00,1.02859,105397.055,105387.58262862914,105397.06,105387.58262862914
265,2025-06-14 23:43:00,2.7029,105407.89749999999,105392.31881431457,105418.75,105392.31881431457
266,2025-06-14 23:44:00,1.61871,105434.33249999999,105400.10815715729,105449.92,105400.10815715729
267,2025-06-14 23:45:00,3.67296,105463.49250000001,105417.22032857864,105477.08,105417.22032857864
268,2025-06-14 23:46:00,0.88499,105477.0775,105440.35641428933,105477.08,105440.35641428933
269,2025-06-14 23:47:00,12.04248,105473.54000000001,105458.71695714467,105477.08,105458.71695714467
270,2025-06-14 23:48:00,0.48027,105470.0075,105466.12847857234,105470.01,105466.12847857234
271,2025-06-14 23:49:00,1.44308,105470.005,105468.06798928618,105470.01,105468.06798928618
272,2025-06-14 23:50:00,2.53173,105470.005,105469.0364946431,105470.01,105469.0364946431
273,2025-06-14 23:51:00,3.9843,105470.005,105469.52074732154,105470.01,105469.52074732154
274,2025-06-14 23:52:00,7.34237,105458.79250000001,105469.76287366077,105470.01,105447.58
275,2025-06-14 23:53:00,6.48292,105438.90749999999,105464.27768683039,105464.27768683039,105425.23
276,2025-06-14 23:54:00,4.1467,105435.57,105451.59259341519,105451.59259341519,105430.01
277,2025-06-14 23:55:00,6.6886,105430.01000000001,105443.58129670759,105443.58129670759,105430.0
278,2025-06-14 23:56:00,7.14528,105416.6675,105436.7956483538,105436.7956483538,105397.53
279,2025-06-14 23:57:00,2.14674,105418.01999999999,105426.7315741769,105426.93,105409.11
280,2025-06-14 23:58:00,4.42598,105426.92249999999,105422.37578708844,105426.93,105422.37578708844
281,2025-06-14 23:59:00,1.85373,105420.7775,105424.64914354421,105426.92,105414.63
282,2025-06-15 00:00:00,2.03644,105420.2775,105422.71332177211,105425.93,105414.63
283,2025-06-15 00:01:00,2.66351,105420.9625,105421.49541088605,105425.93,105416.0
284,2025-06-15 00:02:00,3.42765,105416.005,105421.22895544302,105421.22895544302,105416.0
285,2025-06-15 00:03:00,3.85837,105415.0575,105418.61697772151,105418.61697772151,105414.1
286,2025-06-15 00:04:00,9.18335,105389.64,105416.83723886075,105416.83723886075,105364.33
287,2025-06-15 00:05:00,3.22294,105368.8725,105403.23861943037,105403.23861943037,105361.78
288,2025-06-15 00:06:00,8.2144,105382.46250000001,105386.05555971518,105391.08,105373.84
289,2025-06-15 00:07:00,1.63028,105385.80500000001,105384.2590298576,105391.08,105380.53
290,2025-06-15 00:08:00,2.02917,105376.3225,105385.0320149288,105385.0320149288,105369.99
291,2025-06-15 00:09:00,1.12679,105367.35749999998,105380.6772574644,105380.6772574644,105364.72
292,2025-06-15 00:10:00,3.35562,105369.96500000001,105374.01737873218,105375.21,105364.72
293,2025-06-15 00:11:00,2.97218,105399.94,105371.99118936609,105424.68,105371.99118936609
294,2025-06-15 00:12:00,6.38451,105429.66999999998,105385.96559468305,105434.67,105385.96559468305
295,2025-06-15 00:13:00,5.04786,105443.15,105407.81779734151,105451.64,105407.81779734151
296,2025-06-15 00:14:00,0.7038,105452.8775,105425.48389867076,105454.12,105425.48389867076
297,2025-06-15 00:15:00,3.11774,105454.11499999999,105439.18069933538,105454.12,105439.18069933538
298,2025-06-15 00:16:00,3.35656,105456.94750000001,105446.64784966769,105459.78,105446.64784966769
299,2025-06-15 00:17:00,1.5686,105464.77500000001,105451.79767483386,105469.78,105451.79767483386
300,2025-06-15 00:18:00,0.90616,105473.42,105458.28633741694,105477.07,105458.28633741694
301,2025-06-15 00:19:00,23.10312,105478.5325,105465.85316870848,105480.0,105465.85316870848
