,time,volume,Timestamp,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow,close,open,high,low,BarIndex,Signal_Final
1970-01-01 00:00:00.000000861,1749978600,32.05921,2025-06-15 09:10:00,0,0,False,False,black,False,False,104976.615,105089.95702474742,105089.95702474742,104925.97,1.0,0
1970-01-01 00:00:00.000000862,1749978900,30.60797,2025-06-15 09:15:00,0,0,False,False,black,False,False,104944.2425,105033.28601237372,105033.28601237372,104926.04,1.0,0
1970-01-01 00:00:00.000000863,1749979200,36.50752,2025-06-15 09:20:00,0,0,False,False,green,False,False,104958.525,104988.76425618686,105001.95,104908.56,2.0,0
1970-01-01 00:00:00.000000864,1749979500,18.06044,2025-06-15 09:25:00,0,0,False,False,green,False,False,104962.425,104973.64462809343,104996.67,104928.18,3.0,0
1970-01-01 00:00:00.000000865,1749979800,33.7483,2025-06-15 09:30:00,0,0,False,False,green,False,True,104915.3625,104968.03481404672,104968.03481404672,104867.64,4.0,0
1970-01-01 00:00:00.000000866,1749980100,34.03147,2025-06-15 09:35:00,0,0,False,False,green,False,False,104961.3025,104941.69865702337,105040.0,104867.64,1.0,0
1970-01-01 00:00:00.000000867,1749980400,22.96519,2025-06-15 09:40:00,0,0,False,False,green,True,False,104983.88999999998,104951.50057851168,105004.78,104951.50057851168,2.0,0
1970-01-01 00:00:00.000000868,1749980700,19.01264,2025-06-15 09:45:00,0,0,False,False,green,False,False,104973.5,104967.69528925583,105012.26,104946.08,1.0,0
1970-01-01 00:00:00.000000869,1749981000,32.50936,2025-06-15 09:50:00,0,0,False,False,green,False,True,104929.3775,104970.59764462791,104970.59764462791,104890.0,2.0,0
1970-01-01 00:00:00.000000870,1749981300,17.55178,2025-06-15 09:55:00,0,0,False,False,green,False,False,104914.10999999999,104949.98757231396,104949.98757231396,104900.76,1.0,0
1970-01-01 00:00:00.000000871,1749981600,17.35775,2025-06-15 10:00:00,0,0,True,False,green,False,False,104946.3375,104932.04878615697,104980.0,104915.14,2.0,0
1970-01-01 00:00:00.000000872,1749981900,30.79594,2025-06-15 10:05:00,0,0,False,False,green,True,False,105029.28749999999,104939.19314307848,105097.01,104939.19314307848,3.0,0
1970-01-01 00:00:00.000000873,1749982200,15.65414,2025-06-15 10:10:00,1,0,False,False,green,False,False,105100.5575,104984.24032153923,105131.07,104984.24032153923,1.0,2
1970-01-01 00:00:00.000000874,1749982500,13.14593,2025-06-15 10:15:00,0,0,False,False,green,False,False,105111.23999999999,105042.39891076961,105155.55,105042.39891076961,1.0,0
1970-01-01 00:00:00.000000875,1749982800,16.08311,2025-06-15 10:20:00,0,0,False,False,green,False,False,105075.45250000001,105076.8194553848,105102.47,105052.89,2.0,0
1970-01-01 00:00:00.000000876,1749983100,21.46149,2025-06-15 10:25:00,0,0,False,False,green,False,False,105044.81749999999,105076.13597769241,105076.13597769241,105008.12,3.0,0
1970-01-01 00:00:00.000000877,1749983400,9.92633,2025-06-15 10:30:00,0,0,False,False,green,False,False,105045.27249999999,105060.47673884619,105071.41,105032.78,4.0,0
